csvheader","CompareNumber,TimestampA,TimestampB,ClausesA, ClausesB, Added, Removed, SizeDiff, absSizeDiff, changedTotal
0,2017-09-26_11-30-56,2018-02-09_09-07-43,1405,1483,98,20,78,78,118
1,2018-02-09_09-07-43,2018-02-09_09-07-44,1483,1493,18,8,10,10,26
2,2018-02-09_09-07-44,2018-02-09_09-07-45,1493,1253,8,248,-240,240,256
3,2018-02-09_09-07-45,2018-02-09_09-07-46,1253,1269,19,3,16,16,22
4,2018-02-09_09-07-46,2018-02-09_09-07-48,1269,1294,32,7,25,25,39
5,2018-02-09_09-07-48,2018-02-09_09-07-49,1294,1335,95,54,41,41,149
6,2018-02-09_09-07-49,2018-02-09_09-07-50,1335,1366,47,16,31,31,63
7,2018-02-09_09-07-50,2018-02-09_09-07-51,1366,1397,40,9,31,31,49
8,2018-02-09_09-07-51,2018-02-09_09-07-52,1397,1442,86,41,45,45,127
9,2018-02-09_09-07-52,2018-02-09_09-07-53,1442,1442,2,2,0,0,4
10,2018-02-09_09-07-53,2018-02-19_10-18-21,1442,1448,6,0,6,6,6
11,2018-02-19_10-18-21,2018-03-21_10-31-39,1448,1465,23,6,17,17,29
12,2018-03-21_10-31-39,2018-04-20_15-56-20,1465,1465,0,0,0,0,0
13,2018-04-20_15-56-20,2018-05-09_16-02-56,1465,1476,11,0,11,11,11
14,2018-05-09_16-02-56,2018-08-20_14-36-18,1476,1511,52,17,35,35,69
15,2018-08-20_14-36-18,2018-11-01_09-46-44,1511,1520,12,3,9,9,15
16,2018-11-01_09-46-44,2018-11-19_10-41-18,1520,1540,23,3,20,20,26
17,2018-11-19_10-41-18,2018-12-03_11-39-23,1540,1540,2,2,0,0,4
18,2018-12-03_11-39-23,2018-12-14_09-41-08,1540,1543,4,1,3,3,5
19,2018-12-14_09-41-08,2019-01-07_10-47-04,1543,1579,58,22,36,36,80
20,2019-01-07_10-47-04,2019-01-11_10-36-57,1579,1580,1,0,1,1,1
21,2019-01-11_10-36-57,2019-05-24_11-07-51,1580,1580,0,0,0,0,0
22,2019-05-24_11-07-51,2019-11-05_15-47-28,1580,1584,4,0,4,4,4
23,2019-11-05_15-47-28,2019-12-17_12-09-20,1584,1587,3,0,3,3,3
24,2019-12-17_12-09-20,2020-03-31_11-32-10,1587,1605,18,0,18,18,18
25,2020-03-31_11-32-10,2020-04-14_11-39-31,1605,1639,34,0,34,34,34
26,2020-04-14_11-39-31,2020-05-19_11-29-13,1639,1670,54,23,31,31,77
27,2020-05-19_11-29-13,2020-06-23_13-59-40,1670,1716,55,9,46,46,64
28,2020-06-23_13-59-40,2020-10-13_11-46-16,1716,1775,70,11,59,59,81
29,2020-10-13_11-46-16,2020-10-13_11-46-17,1775,1793,80,62,18,18,142
30,2020-10-13_11-46-17,2020-10-20_12-35-53,1793,1793,0,0,0,0,0
31,2020-10-20_12-35-53,2020-12-01_14-09-14,1793,1795,2,0,2,2,2
